name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets,product:shopifyProductId,variant:shopifyVariantId,variant:compareAtPrice
BRAND NEW (RF22A4221SR) Samsung - 30 inch and 22 cu. ft. 3-Door French Door Smart Refrigerator with External Water Dispenser - Stainless Steel,copia-brand-new-rf22a4221sr-samsung-22-cu-ft-3-door-french-door-smart-refrigerator-with-external-water-dispenser-stainless-steel,"Description
30 Inch Smart French Door Refrigerator with 22 Cu. Ft. Capacity

Samsung's 3-Door Smart French Door Refrigerator features an external water dispenser and an Auto Ice Maker that stores up to 6.6 lb. of ice to ensure that you have ice on hand at all times. It comes with 3-tempered glass spill-proof shelves, 2-humidity-controlled crispers, freezer drawer, and door bins to accommodate all your groceries. Its modern design and recessed handles, as well as its 22 cu. ft. of flexible storage, fit in perfectly with your kitchen. Use the Samsung SmartThings App on your smartphone to control the temperature of your refrigerator and monitor it remotely.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/DE77D5B9-26F7-4E0C-B41F-4B595D836EC6.jpg?v=1767106288|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/65CEDC4B-0946-4ED4-BD05-901F6046502B.webp?v=1767106288|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/0655230F-4D27-4A60-8AD7-8217BC213187.webp?v=1767106288|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6EE93061-4E76-4A9F-9CBC-E1E8BA732636.webp?v=1767106288|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/E3276E75-E2D8-4A62-BD1B-31231E635266.jpg?v=1767105808,brand:SAMSUNG|type:FRIDGE|condition:Brand New|shopify-tag:Brand new|shopify-tag:fridge|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8126348886070-44643239034934,1249.99,standard,1,true,,,8126348886070,44643239034934,1799.99
BRAND NEW (RF18A5101SR) Samsung - 33 inch and 17.5 cu. ft. 3-Door French Door Counter Depth Smart Refrigerator with Twin Cooling Plus - Stainless Steel,brand-new-rf18a5101sr-samsung-33-inch-and-17-5-cu-ft-3-door-french-door-counter-depth-smart-refrigerator-with-twin-cooling-plus-stainless-steel,"Description
33 Inch French Door Smart Refrigerator with 17.5 Cu. Ft. Capacity

Clean lines and a modern design define this French door smart refrigerator by Samsung. When you open it, you'll find a beautifully designed interior with high-efficiency LED lighting along with 17.5 cu. ft. of flexible storage. Samsung's Twin Cooling keeps food fresher, longer. The tempered glass spill-proof shelves can accommodate tall and oversized items; the freezer drawer is a great place to store your commonly used frozen foods, such as ice cream, for easy access, organization, and storage. Plus, it comes with 2-humidity-controlled crispers and 6-door bins to accommodate all your groceries. It also features an automatic ice maker that stores up to 5.5 pounds of ice to ensure that you have ice on hand at all times. The EZ-Open Handle™ and a Door Alarm helps maximize food preservation and allow for easy opening and closing of a fully loaded freezer.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/CA7F7136-0F4D-4F62-8726-E6384B7CC42B.webp?v=1767105538|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/138DEA26-8B5F-47AE-A264-2056120F260B.jpg?v=1767105537|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8D4961B2-C116-432D-8368-26483CD25142.jpg?v=1767105538,brand:SAMSUNG|type:FRIDGE|condition:Brand New|shopify-tag:Brand new|shopify-tag:fridge|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8126345707574-44643231596598,1099.99,standard,1,true,,,8126345707574,44643231596598,
"BRAND NEW (DW80CG5420SR) Samsung - 24"" Top Control Smart Built-In Tub Dishwasher with Storm Wash, 48 dBA - Stainless Steel",brand-new-dw80cg5420sr-samsung-24-top-control-smart-built-in-tub-dishwasher-with-storm-wash-48-dba-stainless-steel,"24 Inch Fully Integrated Dishwasher

Thoughtfully designed with features that include a durable hybrid stainless interior door and the convenience of a height-adjustable top rack, which fits items of varying size and shape. With an extra-quiet dishwasher, enjoy a peaceful kitchen - without the background noise.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/F2A5D694-578D-4683-B6F6-8FF87458B137.jpg?v=1767104616|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/229AF383-81CF-431F-81E9-B388E00F7CFB.jpg?v=1767104616|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/B377D53D-5643-4C3B-8216-B39C1E97D299.jpg?v=1767104616|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/F6A6A747-821B-4112-A10F-B24288172917.jpg?v=1767104616,brand:SAMSUNG|type:DISHWASHER|condition:Brand New|shopify-tag:Brand new|shopify-tag:Dishwasher|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8126336368694-44643213606966,549.99,standard,1,true,,,8126336368694,44643213606966,799.99
"BRAND NEW BEKO (DUT36522X) 24"" Tall Tub Dishwasher with (15 place settings, 45)",brand-new-beko-dut36522x-24-tall-tub-dishwasher-with-15-place-settings-45,"Features

Stainless with Control Display in Pocket Handle

ENERGY STAR Most Efficient

Active Ventilation

3 position upper rack

Full 3rd Rack

15 Place Settings

EverClean Filter

CornerIntense

45 dBA

6 programs

CornerIntense - The most significant breakthrough in dishwasher technology in nearly 100 years. We call our remarkable new way of washing dishes CornerIntense.® Instead of a spray arm rotating on a fixed axis, the Beko CornerIntense® spray arm rotates on a movable axis. Jets of water continually move in more than just one fixed pattern, to completely cover every part of the dishwasher. It cleans dishes like never before, while using half the water and two-thirds the energy.

EverClean™ Filter - Cleaning the filter often gets overlooked. But not by us. New EverClean™ Filter automatically rinses the filter with pressurized water to remove food residue and debris, keeping the filter clean up to four times longer. No need to manually clean the filter as often, for continued dishwashing performance. That means more time spent enjoying brilliantly clean dishes, and less time worrying about the filter.

Exceptional Silence - Beko dishwashers are as quiet as 45 dBA. Beko dishwashers are as quiet as 45 dBA. A convenient red light shines on the floor when our ultra-quiet dishwashers are running.

Save Water, Save Energy - Our high level of performance is achieved with minimal water and energy usage, helping to keep our planet as beautiful as your dishes.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/133743C3-545E-46D2-B9EE-F14061020857.png?v=1767103778|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/500EF630-3484-4834-A2CA-13BEE4E9FD6E.png?v=1767103778|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/0A5B83B2-A811-40A6-910B-39F31E6B1A38.jpg?v=1767103777|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/CCE761F3-78B5-4071-810C-949DDCD2B3D4.jpg?v=1767103921|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8F406D7A-0F58-4297-AD1A-DCD47D55A79F.jpg?v=1767103920|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/CA3B135B-F5AC-4698-814A-6796E5D7C0E0.jpg?v=1767103920,brand:BEKO|type:DISHWASHER|condition:Brand New|shopify-tag:BEKO|shopify-tag:Brand new|shopify-tag:Dishwasher|collection:BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8126323916854-44643195682870,399.99,standard,1,true,,,8126323916854,44643195682870,749.99
"BRAND NEW (DDT38532XIH) Beko 24"" Top Control Dishwasher with CornerIntense and 3rd Rack - 45 dBa - Pocket Handle - Stainless Steel",brand-new-ddt38532xih-beko-24-top-control-dishwasher-with-cornerintense-and-3rd-rack-45-dba-pocket-handle-stainless-steel,"FEATURES / DESCRIPTION:

CornerIntense ® - The most significant breakthrough in dishwasher technology in nearly 100 years.

We call our remarkable new way of washing dishes CornerIntense.® Instead of a spray arm rotating on a fixed axis, the Beko CornerIntense® spray arm rotates on a movable axis. Jets of water continually move in more than just one fixed pattern, to completely cover every part of the dishwasher. It cleans dishes like never before, while using half the water and two-thirds the energy.

EverClean™ Filter - Cleaning the filter often gets overlooked. But not by us.

New EverClean™ Filter automatically rinses the filter with pressurized water to remove food residue and debris, keeping the filter clean up to four times longer. No need to manually clean the filter as often, for continued dishwashing performance. That means more time spent enjoying brilliantly clean dishes, and less time worrying about the filter.

DeepWash™ - Deep clean bottles like hands never could.

Our new DeepWash™ technology brings three water-adjustable jets that deliver increased water pressure to a dedicated wash zone. It easily handles several tall bottles or jars with narrow openings, or a larger item. Three adjustable water jets create a powerful wash zone, grippers hold items securely, and cleans narrow bottles or extra-tough pans up to 12"" deep

Exceptional Silence - Beko dishwashers are as quiet as 45 dBA.

Beko dishwashers are as quiet as 45 dBA. A convenient red light shines on the floor when our ultra-quiet dishwashers are running.

Full-size Third Rack

The removable third rack gives you extra capacity and ensures cutlery doesn't nest, while still allowing for glasses and bowls in the middle rack.

Adjustable Rack

The middle rack is height adjustable, so you can fit that oversized pasta pot on the bottom rack. No wasting gallons of water hand-washing it.

Sanitize Feature

The NSF-certified Sanitize feature ensures dishes are 99.9% hygienically clean.

Stainless steel interiors

Every Beko dishwasher has a worry-free, stainless steel tub.

ProSmart Inverter Motor

ProSmart Inverter Motor is twice as quiet as standard motors

Approximate Dimensions (Inches)

Height: 33 7/8
Width: 29 9/16
Depth: 22 7/16",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2852812E-F2D7-455C-B7D6-BFF25205341D.jpg?v=1767102041|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9AC84E61-7CB5-477D-AA9D-9777A2F00C96.jpg?v=1767102041|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/C1FB7C26-F623-480A-96A6-9B1F21A80558.jpg?v=1767102041,brand:BEKO|type:DISHWASHER|condition:Brand New|shopify-tag:BEKO|shopify-tag:Brand new|shopify-tag:Dishwasher|collection:BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8126317822006-44643187327030,499.99,standard,1,true,,,8126317822006,44643187327030,749.99
"BRAND NEW Samsung (DW80CG4021SR) - 24” Top Control Built-In Hybrid Tub Dishwasher with Height-Adjustable Rack, 53 dBA - Stainless Steel",brand-new-samsung-dw80cg4021sr-24-top-control-built-in-hybrid-tub-dishwasher-with-height-adjustable-rack-53-dba-stainless-steel,"Description
24 Inch Fully Integrated Dishwasher

Thoughtfully designed with features that include a durable hybrid stainless interior door and the convenience of a height-adjustable top rack, which fits items of varying size and shape. With an extra-quiet dishwasher, enjoy a peaceful kitchen - without the background noise.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/3411EB5B-37D1-4D8F-986D-717A18E0C540.jpg?v=1767047867|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/46102592-FBCA-4040-A2C1-3E98BA69234F.jpg?v=1767047867|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6E79AC05-9E6E-4DE8-9D72-39C0435A2E2E.jpg?v=1767047867|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/D6CB936F-2B35-4578-A8DB-5B3F0CFAA09C.jpg?v=1767047867|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/0937FA6B-EBD4-40C0-A88F-C1D0573A4102.jpg?v=1767047867,brand:SAMSUNG|condition:Brand New|shopify-tag:Brand new|shopify-tag:Dishwasher|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8125884792886-44641402224694,399.99,standard,1,true,,,8125884792886,44641402224694,0.00
"BRAND NEW (DW80CB545012) Samsung - 24"" Bespoke AutoRelease Dry Smart Built-In Stainless Steel Tub Dishwasher with 3rd Rack, StormWash, 46 dBA - White Glass",brand-new-dw80cb545012-samsung-24-bespoke-autorelease-dry-smart-built-in-stainless-steel-tub-dishwasher-with-3rd-rack-stormwash-46-dba-white-glass,"Description

24 Inch Fully Integrated Smart Dishwasher
Samsung's StormWash Dishwasher is packed with unique features that make it the perfect addition to any kitchen. Its StormWash system makes use of powerful rotating spray jets to clean at every angle, even extremely hard-to-reach areas, all while operating at a very low 46 dBA sound level. Its AutoRelease door drying system automatically pushes the door ajar at the end of each cycle to release steam, allowing air to circulate for a quicker dry. A 3rd rack provides more space for utensils and silverware, whereas its adjustable upper rack permits effortless cleaning for tall items.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4703B155-4DBC-4D18-97A7-964750E8650C.webp?v=1767046425|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/33EB9B56-9600-4352-A22B-1B3360399DF1.jpg?v=1767046425|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/B719A415-8900-42FA-8E5B-C3FAFEC9D71B.jpg?v=1767046426|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/40273323-05C7-40ED-A11A-11D012ABC317.jpg?v=1767046425|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/C24502E2-3B23-4670-A482-192E5A6ABEA4.jpg?v=1767046425|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/BF48259D-AA11-45CF-8A86-BC0F25AC40EE.jpg?v=1767046713,brand:SAMSUNG|type:DISHWASHER|condition:Brand New|shopify-tag:Brand new|shopify-tag:Dishwasher,,,SHOPIFY-8125882597430-44641393016886,699.99,standard,0,true,,,8125882597430,44641393016886,799.99
"BRAND NEW Samsung (DW80B6060UG) 24 Inch Fully Integrated Smart Dishwasher with 15 Place Settings, 7 Wash Cycles, Cutlery Rack, 44 dBA Sound Level, Delay Start, Digital Leak Sensor, and Energy Star Certified: Black Stainless Steel",brand-new-samsung-dw80b6060ug-24-inch-fully-integrated-smart-dishwasher-with-15-place-settings-7-wash-cycles-cutlery-rack-44-dba-sound-level-delay-start-digital-leak-sensor-and-energy-star-certified-black-stainless-steel,"Description

24 Inch Fully Integrated Smart Dishwasher
A mundane chore like washing dishes is easier and more effective with a washing system that has dual wash arms and a spray jet that blasts water at high pressure, covering all angles to clean even the dirtiest dishes. Save time and enjoy more free space with features like Smart Reorder and Pre Blast Cycle. The display shows how long a cycle normally takes to complete. As the cycle progresses, the estimated hours and minutes left will continuously update. To achieve improved drying performance the AutoRelease™ Door automatically opens at the end of the cycle to circulate air and dry dishes faster.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/E4D96303-8818-42B5-97D7-D4D336FACDDE.jpg?v=1767045600|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/A18D9E8F-9874-4FDA-AF66-BE82A9FEAC74.jpg?v=1767045600|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/FAD0A2CF-E67A-426E-84FB-E92A45522028.jpg?v=1767045600|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5DA0477F-E320-4BDD-8E7B-3484D646078A.jpg?v=1767045700,brand:SAMSUNG|type:DISHWASHER|condition:Brand New|shopify-tag:Brand new|shopify-tag:Dishwasher|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8125879550006-44641357332534,549.99,standard,1,true,,,8125879550006,44641357332534,749.99
BRAND NEW SAMSUNG MICROWAVE (ME21DG6700SRAA) Over-The-Range 2.1 Cu. Ft. Bespoke In Fingerprint Resistant Stainless Steel,microwave-me21dg6700sraa-samsung-over-the-range-2-1-cu-ft-bespoke-in-fingerprint-resistant-stainless-steel,"Features
Auto Connectivity
Auto Connectivity conveniently syncs your microwave and compatible range or cooktop by using the SmartThings App.* The hood fan and LED lighting will automatically turn on and off when you turn your cooktop on or off, saving you time and extra effort.*

Wi-Fi Connectivity
Connect your microwave to Wi-Fi and the SmartThings app to remotely adjust ventilation speed, lighting, and cook time right from your smartphone, and receive alerts when heating or cooking is finished.*

Auto-Dimming Glass Touch Controls
Auto-dimming glass touch controls illuminate with a simple touch when opening the door, and then dim when not in use for a clean and seamless look.

Bespoke Design
Give your kitchen a modern boost with this stylish and contemporary Bespoke design. Enhance the look of your kitchen with an elegant accent color and edge to edge glass controls that seamlessly blend into your kitchen.

2.1 Cu. Ft. Oven Capacity
The 2.1 cu. ft. capacity has plenty of room to hold larger serving sizes and prepare a variety of foods quickly and easily.

Sensor Cook
Sensor Cook takes the guesswork out of your cooking by automatically adjusting cooking time for optimal results.

400 CFM Ventilation
Extra power ventilation refreshes air quickly to remove steam and odors that result from cooking and ensures a comfortable and healthy cooking environment.

SmartThings Cooking
Enjoy a smarter way to cook with the SmartThings App*. SmartThings Cooking provides recipe recommendations and a guided cooking experience to make meal time easy.

SmartThings Energy
SmartThings lets you monitor and manage your power usage. Get energy saving tips and alerts to help lower your electric bill.*

Voice Control
Control your microwave using voice control.* With Samsung Bixby,** Amazon Alexa or Google Assistant, you can turn your microwave’s ventilation and lighting on and off with a simple command.

Fingerprint Resistant
Fingerprint resistant* for an everyday, beautiful finish.

Bespoke White Glass finish is not fingerprint resistant.

Ceramic Enamel Interior
The beautiful ceramic blue enamel interior is scratch resistant and easy to clean. This durable ceramic enamel interior provides a polished surface that’s easy to maintain. Effortlessly remove grease or oil from surfaces and protect against scratches that occur from daily use.

Eco Mode
The Eco Mode button conserves power by turning off the display when not in use, so there's no need to unplug with this energy saving microwave.

Home Dessert
The home dessert preset menu includes a wide selection of cooking options, so you can have easy sweets right at your fingertips.

 

Dimensions

Cavity Dimensions (WxHxD)
Dimensions: 22 1/8"" x 10 13/16"" x 14 7/8""

Product Dimensions (WxHxD)
Dimensions: 29 7/8"" x 17 1/16"" x 16 1/2""
Weight: 60.6 lbs

Shipping Dimensions & Weight (WxHxD)
Dimensions: 33 11/32"" x 20 13/16"" x 19 3/8""
Weight: 67.2 lbs",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_787e8285-10df-4f37-9d73-6bbaa008e684.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/3_01f5508f-7384-40a9-8bad-eb0ba5d3dc57.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4_ff71a14e-62d8-42ec-9df9-ee2c254bc30b.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5_00d6be54-9b46-4e88-80d2-9630248fb154.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6_73f84cb0-fdf9-48b5-9176-b3bf4dfd7a80.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7_aa916f3a-6f34-434b-a21a-2935d7202714.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8_3b5b0d4a-f906-47d8-978d-2b46ac6d8a9f.jpg?v=1726644582|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/STAINLEES_STEEL_8633fb4e-36aa-48a3-93ec-30772e89d2a9.jpg?v=1726644688,brand:SAMSUNG|type:MICROWAVE|condition:Brand New|shopify-tag:microwaves|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:MICROWAVES|collection:SAMSUNG|collection:SAMSUNG BRAND NEW,Color,Stainless Steel,MI-BR-SA-ST77,380.00,standard,1,true,https://cdn.shopify.com/s/files/1/0622/9449/1190/files/STAINLEES_STEEL_8633fb4e-36aa-48a3-93ec-30772e89d2a9.jpg?v=1726644688,,7665319084086,43060006191158,429.99
BRAND NEW SAMSUNG MICROWAVE (ME21DB630012AA) Samsung - Bespoke 2.1 Cu. Ft. Over-the-Range Microwave with Sensor Cooking and Wi-Fi Connectivity - White Glass,samsung-microwave-me21db630012aa-samsung-bespoke-2-1-cu-ft-over-the-range-microwave-with-sensor-cooking-and-wi-fi-connectivity-white-glass,"Features

 • Auto Connectivity
 • LED Display
 • SmartThings Cooking
 • Glass Touch Controls
 • Home Dessert
 • Ceramic Enamel Interior

 Wi-Fi Connectivity

 

 Convenience
• Voice-Enabled
 •  Clock (12 hr/24 hr) with 
Daylight Savings Time Adjustment
 • Reminder End Signal
 • LED Cooktop Lighting
 • Halogen Interior Lighting
 • Vent Fan Control: On/Off/Delay Off
 • Sound On/Off
 • Eco Mode

Functions

 • Kitchen Timer
 • +30 Seconds
 • Sensor Cook
 • Auto Cook
 • Keep Warm
 • Defrost

Specifications 

• Capacity: 2.1 cu.ft.
 • 400 CFM Ventilation
 • Power Output: 1000W
 • Power Consumption: 1700W

Product Dimensions (WxHxD)

 Dimensions: 297/8"" x 171/16"" x 161/2"" 
Weight: 58.0 lbs

 Shipping Dimensions & Weight (WxHxD)

 Dimensions: 3311/32"" x 2013/16"" x 193/8"" 
Weight: 64.6 lbs",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/69981DF8-F037-4A64-BABD-8F3AD19D54D1.jpg?v=1767042348|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/35B601AB-B209-446C-BB6B-6274680D20F6.jpg?v=1767042362|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/CD106D82-2ED1-47FE-832F-8D8C99AD1526.jpg?v=1767042362|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/20674445-4B51-4D7B-8556-4F00EDA271E9.jpg?v=1767042348|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/A27C76A3-2BD0-4D7C-9F01-EFC50210AC51.jpg?v=1767042348,brand:SAMSUNG|type:MICROWAVE|condition:Brand New|shopify-tag:microwaves|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:MICROWAVES|collection:SAMSUNG|collection:SAMSUNG BRAND NEW,Color,Stainless Steel,MI-BR-SA-ST08,380.00,standard,1,true,,,8125817520182,44641258930230,420.00
BRAND NEW SAMSUNG MICROWAVE (ME21DG6300SRAA) 2.1 cu. ft. Over-the-Range Microwave with Wi-Fi in Fingerprint Resistant Stainless Steel,microwave-me21dg6300sraa-2-1-cu-ft-over-the-range-microwave-with-wi-fi-in-fingerprint-resistant-stainless-steel,"Features

 • Auto Connectivity
 • LED Display
 • SmartThings Cooking
 • Glass Touch Controls
 • Home Dessert
 • Ceramic Enamel Interior

 Wi-Fi Connectivity

 

 Convenience
• Voice-Enabled
 •  Clock (12 hr/24 hr) with 
Daylight Savings Time Adjustment
 • Reminder End Signal
 • LED Cooktop Lighting
 • Halogen Interior Lighting
 • Vent Fan Control: On/Off/Delay Off
 • Sound On/Off
 • Eco Mode

Functions

 • Kitchen Timer
 • +30 Seconds
 • Sensor Cook
 • Auto Cook
 • Keep Warm
 • Defrost

Specifications 

• Capacity: 2.1 cu.ft.
 • 400 CFM Ventilation
 • Power Output: 1000W
 • Power Consumption: 1700W

Product Dimensions (WxHxD)

 Dimensions: 297/8"" x 171/16"" x 161/2"" 
Weight: 58.0 lbs

 Shipping Dimensions & Weight (WxHxD)

 Dimensions: 3311/32"" x 2013/16"" x 193/8"" 
Weight: 64.6 lbs",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1.webp?v=1725737833|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2.webp?v=1725737833|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/3.webp?v=1725737833|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4.webp?v=1725737833|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6.webp?v=1725737833|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7.webp?v=1725737833|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8.webp?v=1725737833,brand:SAMSUNG|type:MICROWAVE|condition:Brand New|shopify-tag:microwaves|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:MICROWAVES|collection:SAMSUNG|collection:SAMSUNG BRAND NEW,Color,Stainless Steel,MI-BR-SA-ST08,274.99,standard,1,true,https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1.webp?v=1725737833,,7655874920502,43033141870646,420.00
BRAND NEW SAMSUNG MICROWAVE (ME19CB704112/AA) - BESPOKE Smart 1.9 cu. ft. Over-the-Range Microwave with Sensor Cook - White Glass,microwave-me19cb704112-aa-samsung-bespoke-smart-1-9-cu-ft-over-the-range-microwave-with-sensor-cook-white-glass,"This Over-the-Range microwave includes smart technology that makes microwave cooking even easier. Powerful ventilation used while cooking keeps your kitchen virtually odorless. Bespoke kitchen appliances are available in complementary colors to the Bespoke refrigerator.

Features

Bespoke Smart Over-the-Range Microwave in White Glass with a sizeable 1.9 cu. ft. capacity.

This smart microwave is Wi-Fi and voice enabled, featuring Sensor Cook technology that will automatically adjust cooking times for optimal results.

Beautifully complements other Bespoke White Glass kitchen appliances.

 

Convenience

• Eco Mode (Reduces Standby Power)
• Clock (12 hr/24 hr) with
Daylight Saving Time Adjustment
• Kitchen Timer
• End Signal
• Interior Light: Incandescent (1)
• Cooktop Lighting (Halogen): High/Low/Off
• Vent Fan Control: Boost/Hi/Mid/Lo/Off
• Child Safety Lock
• Sound On/Off

Specifications

• Oven Cavity: 1.9 cu. ft.
• Power Output: 1000W
• Power Consumption: 1700W/14.5 A
• Power Source: 120V/60 Hz
• Control Method: Glass Touch
• Display: White LED
• Cooking Control: 10 Power Levels Including
Defrost and Sensor Cook
• Cooking Timer: Digital, up to 99 Minutes, 99 Seconds
• Microwave Distribution System: Turntable
• Glass Turntable Diameter: 14 3⁄16""
• Vent Fan: 4-Speed/400 CFM
• Vent Fan Control: Boost/Hi/Mid/Lo/Off
• Cooktop Lighting: High/Low/Off
• Incandescent Interior Light

 

Product Dimensions & Weight (WxHxD)
Cavity Dimensions: 22 1/8"" x 10 13/16"" x 14 27/32""
Outside Net Dimensions: 29 7/8"" x 17 1/16"" x 16 1/2""
Weight: 60.0 lbs

Shipping Dimensions & Weight (WxHxD)
Dimensions: 33 11/32"" x 20 25/32"" x 19 3/8""
Weight: 67.2 lbs",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_a155b43f-5275-4d9a-942b-3b27243de2a8.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2_dd073795-c577-4f62-8703-cd5673680b98.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/3_ab2ad044-b203-4384-ad21-7c50fb198540.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5_88ecfcab-c95d-4cad-a504-48f5c4113ecf.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6_439a016b-1ae4-4a00-87a5-e651ffccc13d.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7_cae41050-72da-4859-9d33-bace497a9e9d.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8_66239e58-1077-4c71-89d0-56cb49ae7e23.jpg?v=1726642495|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9_8dde9395-e01d-4323-b742-bf6c72630015.jpg?v=1726642495,brand:SAMSUNG|type:MICROWAVE|condition:Brand New|shopify-tag:microwaves|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:MICROWAVES|collection:SAMSUNG|collection:SAMSUNG BRAND NEW,,,MI-BR-SA-WH84,299.99,standard,1,true,,,7665311580214,43059976273974,429.99
